18522 28384
1073 13417 8000
815 7851 32393
12679 4297 17299
469 4281 7722
7042 18390 24504
11148 2676 14751
2408 9677 3509
5863 965 18789
9710 5218 32513
13328 1172 23676
15556 17961 9335
4622 3388 18557
768 17948 19519
9673 4388 25608
9424 10273 5429
11710 13182 22995
8501 18242 21625
6754 9023 11518
17483 8672 29983
17999 2353 14208
3058 17868 17224
8047 14486 20932
12206 16473 19203
1459 15206 32466
7453 2186 18628
13903 14053 31375
16302 12548 27738
15379 18029 28680
2841 16649 12459
856 6464 31672
17594 4785 6550
12740 14846 587
7797 14601 5842
18046 4151 24152
17572 1526 26025
15717 11439 2032
13989 10530 25809
13058 14706 12073
6491 9801 13529
13876 15791 24300
16230 4207 1257
806 16318 12192
8841 5181 24258
1761 14989 27031
4437 12183 30264
5659 16794 17733
3310 13032 16299
17666 3708 19365
3737 10973 11809
5793 17611 17238
3399 3262 17677
1596 5228 10080
15020 1958 29429
6420 7122 27292
3414 17014 16736
13509 4908 22314
761 9824 7141
12782 3142 15244
1711 4417 4905
11560 3355 24371
8908 270 25131
12566 14934 30369
1492 14765 27456
18293 7070 4982
14611 7695 12150
11103 8788 26360
5215 13623 15973
7740 15752 11769
17014 16775 5527
11483 10485 21292
4887 9553 11782
15724 15315 20804
8241 4101 23402
3484 14581 12403
7774 7376 29769
17140 8461 13090
1804 916 19206
3259 15051 29689
3068 13876 8032
15643 15169 27542
3336 11628 11559
16035 2441 7804
401 16940 10253
2558 18291 9248
1361 11644 7642
10456 4639 24104
12593 9559 12147
6787 14638 9009
8002 3944 9834
15669 18207 25268
6384 2793 28703
16847 8007 28651
4422 12107 18571
10509 14299 16317
8120 1294 11861
16895 11012 2589
4068 17521 26309
17470 11489 31074
6762 13653 13215
15794 6702 29309
4738 3835 13858
10064 11378 5920
4313 16397 8595
9058 5041 32551
1059 870 9498
5360 412 22766
371 11067 10212
10933 1612 14421
15064 3886 25534
17510 6909 27292
7878 7392 27052
1640 13658 14688
10260 3576 31011
3955 421 12648
7916 14106 7671
15701 13355 20983
18024 17507 4625
15920 3322 4065
17370 9583 14226
6379 2615 25501
8046 14993 29932
14217 16944 15360
11256 2549 8213
4392 9319 14184
17992 15880 18146
7708 10522 900
11001 716 21037
8125 6529 18424
9474 6778 3670
4755 5282 6797
12336 18283 24367
18116 2027 15284
15682 10385 7819
6924 13885 20604
7311 3016 11226
16080 7886 2892
12788 11928 22676
4972 1123 18185
1688 17383 28779
3211 5992 4202
9973 4725 28026
5166 8625 1956
912 14596 18406
17140 12093 30906
17105 3289 3502
10262 2630 4881
2257 16852 23202
9601 9824 22813
17148 18513 12722
8051 13071 18238
1860 5026 28694
5929 4890 23848
10054 15683 26627
7272 8212 14183
3730 13624 29666
1501 6366 20195
11076 11731 21577
4430 835 21101
7540 7241 14880
6945 7810 29375
12529 10704 19393
16248 13558 29554
909 6973 3820
6367 3405 29655
474 462 15081
152 3930 14520
5807 16981 23857
16034 1985 23658
7456 15755 16493
9874 15024 15547
18222 15277 30901
4371 8367 22168
4963 10968 10577
7917 9379 3468
14977 14081 22375
858 16659 12636
51 8533 14944
8995 7222 32368
4733 15389 17896
15573 18437 26058
4803 4998 29396
1953 11987 12216
15019 11382 25431
16480 5457 6281
5050 8066 13381
13006 6112 26850
16651 16947 28768
837 11829 21394
12668 18172 31703
4217 176 8433
17411 17274 15750
694 7510 29738
7471 4656 6302
6082 3807 20744
18029 11198 17583
14031 10800 2332
1868 10372 2900
1406 14079 27981
8926 9443 14833
1049 7114 7483
16119 3986 31551
3772 10602 8188
11046 13779 8092
4482 7773 10775
6278 7457 27740
12350 15631 8906
18254 8907 10631
13901 4837 12030
15540 17749 8911
4172 15307 21116
9407 13286 31647
17588 6695 10294
13025 2346 24463
12976 15042 22726
14149 13721 4012
9805 11468 25208
15407 14491 25164
11216 10738 2153
392 10950 20069
11904 16701 26287
10246 4957 23716
3284 14777 18311
13815 4573 10167
879 11612 31217
5178 13483 17030
12027 5165 9289
3475 10788 13904
11428 16016 28093
12790 15063 9189
7392 1016 28595
13698 7807 14962
15740 13151 15478
685 367 31649
8606 2519 31430
7612 17952 30710
15505 10785 11807
3823 16187 8113
575 13681 20950
16714 275 17310
17852 7805 344
11706 15818 16021
16960 3326 4654
17339 17970 19360
15173 18289 21657
14379 5627 5627
3504 13375 13793
6192 5671 26478
3204 4831 19373
14381 13916 20143
8655 5295 29171
435 1629 31434
3519 10557 11632
1366 2237 10696
2134 16976 680
1854 14599 14346
1384 1537 30156
10086 1689 27408
6294 4900 554
427 2431 19879
4657 5081 6128
3318 4245 11443
16001 5054 9569
10175 15637 19212
8394 14475 27859
7476 9061 2091
18398 4531 31502
12368 9939 18588
5555 3906 2536
8218 3412 16491
12925 10344 2346
5746 8895 7940
5930 3520 31778
3668 1863 22857
2546 12454 25725
7196 5853 14786
12223 8367 9003
15903 5771 18481
17174 17149 7809
7114 249 20726
15364 11533 10463
10073 1382 10759
16065 8827 9592
11637 615 5735
3972 15675 20751
15452 16916 10844
14104 15745 29387
12310 11781 8664
8144 17340 7539
18109 15347 2004
6046 1244 9125
16981 9642 10380
7956 11819 495
17175 15073 25046
8708 17605 22480
12372 833 19478
2421 13740 9482
12948 18195 15222
17100 12265 29391
2254 4566 3174
18091 2476 26794
16539 15686 24479
2696 5913 6971
10593 14591 10513
51 14998 14101
16547 12008 4740
8346 14309 5218
8595 7076 32223
16105 1943 20516
9220 13190 15432
2707 4434 19997
11308 7063 9882
33 11611 4808
806 13309 30955
4047 4386 18161
18278 3901 30228
11742 18503 32450
14747 14132 14711
13636 4738 7273
1664 337 3193
5796 11639 27294
8841 2279 25195
15686 6520 26034
11797 15290 6358
18362 16364 10737
4599 916 4967
17212 8547 13431
1426 3197 4586
2665 2404 8147
17141 17088 1049
17991 17639 22527
840 1995 29228
9512 7487 31134
10920 11578 8807
16912 9283 16004
3927 8893 17180
8167 17636 3559
1770 3638 24029
3216 9010 4309
5732 5627 973
16966 12054 7100
2966 5524 19544
5875 9759 25646
177 7547 14002
10605 14123 26144
2821 5542 5107
11145 15187 7766
5901 7433 8873
3992 18444 26563
14096 7833 17969
5159 5561 26618
13065 1617 4933
17780 1794 6918
12723 14570 6252
11889 11792 18760
12286 7247 9311
15353 11668 4653
11458 4519 9597
1882 3868 19663
16887 15564 25822
5551 1646 23526
11335 15449 9388
13756 17585 17558
9710 14415 23749
10670 211 28666
5257 9115 16858
16335 7390 3450
8951 8145 17022
4422 6674 8273
1648 5453 748
7178 13079 27853
9921 17148 27494
1809 10415 18987
5093 18187 26234
15628 6296 25643
8191 14993 17304
16768 17319 17309
17986 9256 10167
6342 11815 6046
2278 947 22781
17426 14187 16713
6025 11878 21411
18184 10619 8693
976 4229 17811
44 629 12385
5472 8617 7023
5992 8749 29536
2545 5324 1277
4817 1204 16605
15891 7162 4144
7311 15439 5712
15592 10778 331
6076 7068 7163
18142 8788 13256
9816 17761 30349
8537 11869 25355
11888 14200 759
18491 9678 2832
9559 5496 1688
16727 12304 28815
7607 3464 21004
16414 13666 7497
4327 7356 24386
8970 9173 2176
13402 15313 9130
16643 3426 3268
8051 6048 13709
14261 4799 930
4265 3536 4088
6916 537 13520
11146 6006 17090
5362 7439 2537
10680 16636 17548
18301 13848 30948
5420 2839 31442
5367 5515 9917
6445 529 28776
376 9433 12557
16249 3739 11506
18407 8876 10377
8663 15002 16440
4465 16818 24473
4510 8160 27249
4050 2583 6025
1570 6891 26314
13498 16088 7172
675 15671 20444
10809 10757 20436
11426 2401 28110
4958 9991 24354
712 5202 3156
6509 11418 2727
12918 18302 19150
13633 9960 7309
88 16575 17197
11910 11992 25331
9158 1041 29807
2038 991 21841
9792 7798 9163
13583 6908 8490
9340 12166 29673
15030 14345 4053
12107 6865 21433
16357 5113 23109
959 6912 11972
5954 1047 24844
732 12259 1803
5170 16980 11801
10133 7738 25812
13145 17889 29405
12828 11885 25333
3123 8998 12506
14683 2962 7798
16499 8415 13263
9553 9918 1706
1032 18024 19440
11668 11339 1803
14479 16230 7160
5725 11551 22138
12927 2603 8697
11580 360 28597
960 18258 13095
3123 17671 25894
7797 13968 16925
81 17338 30289
4177 3530 17487
6364 7195 6022
15748 12756 13977
125 16112 3252
13647 9416 27190
5652 14251 24158
12889 17875 14982
18265 3998 23592
10078 4515 24927
6994 17245 8828
7751 7389 8937
11245 15484 16681
3810 18040 19252
17480 7757 16149
11395 1185 18176
9256 1104 23387
2857 2095 20087
7734 4348 9825
7266 1918 29642
4987 13324 28111
17845 6922 16618
18221 17445 3189
5299 6267 14039
17951 6127 2935
7775 18024 17980
11009 12772 13407
2403 17974 3153
11218 2732 19430
10435 7465 4151
8812 14399 15239
11361 13709 15435
7904 4989 1099
9720 14826 11303
15894 10734 32581
13150 17117 29512
11785 11371 16559
2564 13683 2445
12806 3594 30909
8106 5550 25103
14065 3565 31086
8581 11869 9732
9827 9539 11011
18296 6442 28845
12301 14518 16627
10266 14848 2675
14305 2427 32619
1506 5747 20682
11122 12745 26039
12411 17637 1395
12990 15885 11311
511 8735 31535
12180 17514 17531
10478 11686 20226
2376 5261 327
5217 17073 25751
14904 3170 18116
6081 15093 361
12876 18437 14213
8590 5253 30134
9993 6852 18839
11182 12381 4970
14264 13558 7663
9320 7301 4743
7071 7697 26742
2383 13719 16302
62 10846 16736
2223 4030 15578
6235 13330 26778
2055 17205 1389
1107 4649 27233
12659 478 7708
13933 1722 16497
5990 18399 11870
2220 9444 3397
10941 13163 1128
8794 12156 30554
7342 8463 1505
8782 6043 2179
9795 14238 7886
6443 3081 22943
5940 16707 11626
17518 8214 19799
8677 10026 1250
18094 7782 15538
9286 10566 14896
5419 9626 20123
12338 12426 21896
1519 5535 20396
8822 16857 2070
9627 10959 20961
808 9538 30974
2998 6098 13314
15464 16574 28121
12590 17579 32469
3799 646 21034
6511 17295 23177
5529 12703 15995
1978 13271 18642
8749 14811 27429
13003 6814 24748
1496 13514 17391
15533 8678 3778
11017 10637 26887
7262 3258 27115
18264 11205 7941
1531 4673 3386
8423 12103 21235
11851 12185 12694
4705 8416 14487
17933 15518 32469
6033 7213 30822
2100 12867 20683
6829 127 12275
15852 9972 1744
14845 13446 699
4565 15850 29869
3293 14332 29323
12718 8078 16871
14798 5171 32258
17652 6795 229
5079 18508 26844
1127 10295 6510
289 17445 25858
4912 8898 23134
15034 12107 25756
14660 1838 13490
13861 17779 31884
16189 6061 22075
15729 7561 15398
15639 11264 9361
16702 5978 2562
12614 18248 2332
16766 18397 16169
14224 17836 9559
7259 18079 12582
11154 6991 29330
17797 1220 28815
15786 3593 4827
9723 291 1318
12404 3210 16607
6742 14776 12715
4672 11848 27354
6668 17864 6376
5720 7690 10482
15761 392 19111
15196 13140 31123
15379 8295 6802
8543 17603 3746
14952 9988 31788
7934 7384 3235
6246 10060 18013
8283 2965 31017
2777 668 1618
7273 14465 18466
16553 16875 15514
14559 1705 4066
17925 10452 20681
556 2300 31229
11611 12087 1797
928 6410 6982
9243 16347 8264
2708 12207 1942
418 2818 22856
4966 3502 17956
7097 13499 1334
262 3746 20889
14885 1917 22738
1825 5650 6944
8254 9558 28566
14722 17994 10784
12361 8150 30681
3179 7007 31342
6549 14749 5176
1948 188 14602
13559 10335 12205
18364 16749 974
14767 9837 3869
7453 4237 27287
7551 12763 9791
2282 8176 12490
2471 1520 28458
13456 5863 17480
3605 8 2800
16456 12160 6958
8254 6134 5904
9689 17536 15349
11163 16420 13982
7699 18117 11208
6528 2675 8058
7978 2888 27951
11809 6230 23276
3352 14589 11617
13088 769 9848
14508 2180 18648
10906 7460 19665
11034 10113 32763
12647 3777 14379
13168 6698 6911
9405 5447 13923
8217 13968 26699
16247 16860 15537
7326 14688 768
11354 18208 15332
11925 5482 14201
2558 5326 5971
15994 11261 14812
16811 12901 24589
15872 10929 18198
12674 11840 25325
9293 3805 17109
1223 2304 13209
9085 7080 1373
13108 1468 30621
16148 11628 25166
7800 8424 7189
5549 11685 3502
12792 16100 9646
15604 11306 30432
11893 11701 15846
13199 17593 2375
8445 16145 20934
7250 1973 4288
5988 16848 21914
5861 7905 21572
14637 59 24142
16443 15151 25423
5065 9978 3187
15644 12509 8921
2974 1276 3618
5387 4098 27906
14924 11532 5169
17949 10837 8909
5269 11909 19577
1183 8725 29044
1505 6709 5663
12879 2303 21817
18366 17172 1558
7307 12883 8649
10954 1033 16735
14585 1506 7298
1200 3634 32687
11563 12024 3909
3964 8937 1145
103 876 14996
12138 4597 21917
3648 8210 17452
17865 10768 15906
7680 5258 15200
7279 12460 4293
15505 14229 7899
4883 916 29001
9006 2103 1943
14380 8669 31942
17700 4298 19239
4678 8821 18535
7422 9938 7079
2180 11809 11107
18064 9547 30197
3515 6422 29703
16620 12724 7926
11134 11207 20786
4971 3209 5913
3696 15988 12435
5914 15763 22365
14531 5037 26501
11652 6723 28020
16235 7098 32609
16518 15015 13543
7566 15614 16280
11318 3744 2376
5784 16012 24317
7057 16862 29130
10513 13611 29436
17398 15755 222
12343 10760 3768
9 6639 677
8733 2140 23875
8782 6846 11098
6851 2798 10608
5964 3848 21244
8557 1829 2796
517 10936 32221
14922 1565 9121
13299 15078 2544
18229 17742 18832
8343 14106 26332
14526 1660 30891
12288 17511 21314
483 6181 17742
3427 12248 17343
18127 2922 4965
10963 4767 26762
2228 6710 24435
12579 13972 19645
677 3060 15843
8229 8831 22195
9405 5284 10861
16002 14599 4855
3070 3710 9347
766 10455 15290
7569 6989 14065
16495 7709 27858
5871 7833 14397
8004 8904 30886
4501 3281 7787
3954 7574 27801
6479 15580 31787
10371 12073 5066
18325 5450 30374
6519 16270 15698
2026 8744 2647
10809 765 18234
6513 15666 6843
8191 17848 479
13357 2214 23492
5792 11325 30602
16266 786 30014
4717 9857 4696
8263 15929 8126
11642 14090 3789
15057 7435 14247
1066 18228 13224
10152 7729 11877
8503 2426 30669
9401 5951 11006
17996 1928 9574
1358 1236 25207
13587 11708 13703
3313 3602 1482
14280 11647 8693
5632 7521 26205
11496 13258 21225
10722 6444 29498
14894 9577 11486
1438 9114 16504
8368 7835 9935
5004 17959 14228
411 16884 19309
11609 4649 10925
6452 14529 10298
15472 8838 7646
11282 18475 905
13511 10292 302
17722 10651 20178
969 1706 6859
17598 1499 15576
3063 12663 21642
13376 8563 15261
14886 8872 20712
9190 9203 24595
2110 16836 27384
11593 15714 9729
4040 1899 25094
6075 4777 20646
13223 17392 15583
8876 3791 18679
12616 12278 14826
11568 13389 7307
18351 13825 14504
10575 506 19601
1437 7208 15923
12085 7937 32359
13386 13234 22983
15765 18323 26542
5618 15983 3978
17392 6568 3557
7356 6046 24326
6740 11987 13819
3886 14171 18448
17448 3925 14930
9333 15299 11285
16521 5648 32300
8659 3968 25348
6564 10544 27514
15027 14137 8783
18156 10116 25724
9511 1969 14771
17998 6577 25793
2999 471 31949
5128 921 17762
9897 14630 16805
9030 956 18052
5023 959 31664
12709 7727 13460
2917 8830 30724
7774 6693 18865
13282 18210 27306
12635 8925 23616
3180 9569 9807
14657 1149 4517
406 2017 20174
6776 2894 14473
9495 2120 27712
10476 12406 12357
14770 11407 18328
13233 7965 27456
12488 12376 15098
9900 14276 14431
438 14671 28479
382 14137 9187
904 15167 11638
6360 14972 31298
4430 4515 17978
17893 8645 22490
1068 2829 27183
570 1610 18075
7877 8240 30224
12590 3182 18160
18170 3875 31243
11423 16494 21394
8135 14764 30564
7165 4266 2063
8246 16980 16525
18000 578 8228
5283 7493 26431
11920 13628 6719
7257 14487 312
8838 10781 29122
16069 10184 6047
18338 3746 13793
14668 3105 7750
7332 5889 18475
15866 8238 10048
13228 4769 23079
14169 6896 31881
326 17246 25478
17187 16011 11434
9112 1349 21206
9337 12249 14496
9608 15279 14531
6857 9430 16507
16997 1238 12863
10416 4130 6494
7573 8622 28723
7399 121 29429
13694 9642 31611
2257 9489 27511
14201 4117 19044
7599 14045 30922
8137 8833 30950
3389 3317 12908
8978 3726 1858
8430 9887 6950
18446 10685 31453
9576 16076 23224
9740 10438 11115
17607 11425 14077
6468 5150 31419
13282 3331 22843
13210 6161 16337
3642 16652 22422
7908 9588 24080
1553 13874 25574
9565 8927 26518
12704 2236 14424
14918 12866 22051
5963 2102 12199
17494 6010 26659
1263 9430 14803
9720 11292 6058
13849 6443 24470
3803 1349 32650
852 2006 5649
760 2300 26312
3942 13386 4449
48 17912 9501
15331 869 24606
1443 5099 13127
11216 2693 13045
16355 9071 4174
5335 17814 6869
16717 7647 16662
667 2419 3437
17696 13419 8649
11510 17856 29420
9789 2782 6405
8427 10516 12607
1490 1711 2767
6733 15235 26690
10489 13761 15806
1596 10485 12195
10560 17244 20181
17806 384 29287
8639 1085 24838
3717 5046 19783
14608 9667 31581
261 15216 27756
4583 4092 5429
3194 14166 6705
16976 14845 12819
65 8249 21484
10236 5255 14067
6262 110 6900
8111 18111 24875
15377 7317 10074
2294 9271 2868
12848 7737 28438
2168 9745 17913
10884 16277 28557
13901 130 19830
5 17477 8383
10214 1539 5585
6350 11632 16520
10880 9269 10808
14550 2252 2470
11172 1580 26912
13434 9289 15758
6827 1807 25021
14420 9650 31033
10808 13068 17611
18175 1658 27749
1826 7381 3842
6287 4654 2059
1418 17821 24007
4151 7035 25578
5141 14643 20220
3503 14543 17537
5111 16995 29433
17389 15128 8661
17282 14962 17430
14000 10451 9407
17551 3796 22863
14614 13023 5069
7477 12838 12777
14566 4914 27088
4987 3640 5663
1250 13543 8110
8810 16808 11581
5009 7585 24597
4093 9205 9151
4208 2253 14105
4442 10750 7232
359 3383 10480
4551 16068 15460
3572 14489 16957
2683 10734 773
12976 18199 31152
14889 16255 18239
7157 12107 28132
15964 7338 22591
18192 17336 31678
5225 11051 17365
8650 8671 10432
7743 8747 24125
4796 13733 14856
17250 8579 20382
3379 7781 23542
10966 16378 15400
18451 7112 18349
5835 3202 8673
8299 3228 10987
9605 15994 21372
13290 17596 3050
10241 11120 6607
5964 12353 17997
6443 12613 3524
15112 2950 24388
3597 11608 15069
5012 11506 7781
16979 3850 7834
12734 11691 26102
14726 8250 13158
10690 12286 155
7390 9480 30173
10050 16380 21405
10188 5083 18816
1040 4625 27722
18121 16994 24115
796 4885 1058
8152 18317 18973
12911 6413 10949
5380 13261 961
8237 10558 5606
17055 8058 22118
546 5542 30377
3569 11842 24361
4107 5710 28980
18313 4741 11091
14087 5539 15972
17455 17023 16580
5242 11107 26850
9919 4181 16270
3499 7768 19973
8428 12988 30752
13640 17270 24649
2303 13905 21386
6716 7737 27718
16144 9544 21436
16326 9057 8807
6570 15393 20446
12628 13945 14039
1972 4949 29954
6710 6251 22098
12648 11600 3558
4413 13467 18924
15265 17942 13445
16349 23 15584
11156 7578 26268
17208 3427 32520
12362 14233 4731
3876 8249 9108
13010 12501 9139
12310 12536 20235
3209 5730 28541
3863 365 14538
12605 18268 12021
60 12483 9081
14000 13801 2429
979 15172 11558
6862 18241 7134
11764 7044 8972
1060 17099 30983
10897 1391 20025
13080 5227 26488
3008 6981 17789
814 2436 10939
14132 17382 1652
17583 16354 2680
147 14317 14990
12904 2688 4362
12161 2185 28242
18182 14670 14745
13414 15151 28763
2536 3815 2607
2418 16141 23232
17150 2163 28729
13913 3026 17634
1793 9894 13936
10388 12770 5328
15350 1927 8497
6974 2081 11983
6816 5499 14998
1207 5203 9886
7384 4395 10744
6927 17029 27020
1210 18226 10922
5518 5541 27009
4314 10095 25595
12944 4889 28808
496 17296 6384
16229 13513 16758
9640 12751 28726
17678 13197 21958
16179 13005 1320
16235 9299 12745
2381 1112 6422
2305 7158 16297
15890 1935 10243
4055 11012 14084
10597 16121 26258
2594 11267 6654
5862 11410 22244
16955 7463 4636
4155 6036 16520
8006 6608 17994
5420 7880 31704
9629 17360 28889
3445 17170 15188
6818 13262 22357
4754 7169 24022
16168 13367 8070
6386 10404 27319
280 15768 9207
6121 13389 13627
6351 7970 12249
127 7315 22245
10002 14231 15649
14219 12862 18559
9366 9226 16676
9539 8973 28655
17513 12598 4909
9371 5930 3388
16016 11090 21949
6294 8789 6995
15837 7261 22122
7553 3316 2401
251 489 25002
14258 10456 14305
16508 3566 24290
18319 10238 28850
1964 2090 32400
18501 359 13264
14957 7716 10094
8238 9542 14979
6061 11038 28893
14673 2741 4384
14574 4213 10236
4770 11891 11189
14889 13293 27188
