63 28766
517 1472 12619
1756 569 17577
2409 2862 12894
2822 496 565
2825 1815 3218
63 1253 4062
2653 1998 4345
1878 2742 7796
2590 773 781
2081 291 13766
1200 2655 1079
2503 2964 10591
2838 814 9715
924 1851 304
2054 510 12712
2466 552 5702
187 96 2148
3153 2378 727
2317 3079 1658
2130 504 18099
2015 2601 17650
704 907 11988
285 1034 3718
1293 2518 12799
807 892 8683
1719 2066 4321
1813 3426 8404
3031 1765 7141
1351 2827 6952
2171 1879 3207
630 1984 253
3383 3386 8658
2672 3029 5642
1166 441 8100
1811 3405 16944
3191 1179 5313
2107 1317 1037
1013 3045 5735
3182 1590 14100
822 3060 8656
3095 1493 8516
3391 311 13329
1389 96 15177
2861 2961 9638
513 1893 4904
1686 287 7915
296 555 15687
241 479 6409
1596 1222 11362
1728 2067 9430
103 1699 15259
2724 2357 1216
2086 2735 7257
139 298 2029
1124 1311 6775
473 2906 1701
725 2440 7098
3232 2389 2389
1407 2841 747
120 2325 10809
2710 2527 10582
2915 2247 5410
1050 2273 5882
1506 2524 9162
2651 3069 9114
2741 676 7462
3384 365 18250
2547 2355 2696
833 1659 9142
71 2931 6041
2803 1348 5569
2661 1751 3119
2480 2968 6739
3097 3130 6176
3371 644 15752
2907 453 13976
1084 3106 1510
2234 2879 11001
464 1245 12899
1951 1799 11672
450 2378 13753
2382 1685 8568
2485 1896 961
492 2077 7262
1341 1445 9521
1762 3106 14324
2460 183 838
425 1084 17816
1726 1636 13339
894 3355 4313
263 3038 11864
3224 415 10257
2963 2274 698
653 823 13392
3015 2205 14966
1930 3046 14879
2173 304 721
1461 2276 7427
3377 2371 2421
1527 2285 9395
1528 526 2479
3248 2509 3683
3189 1036 12775
1103 2829 3366
2457 2321 8877
437 605 1065
200 182 3852
174 90 7240
2905 3262 11731
1576 3069 2910
2616 976 4299
580 1932 14336
1950 3153 2567
2258 2528 8670
3049 3124 14341
1082 187 10960
1843 1069 10939
2438 72 14163
2948 824 12428
1451 462 8656
488 1356 10982
3109 2914 2983
2935 1816 5114
560 2866 10822
408 2433 2474
1225 3335 177
1210 3037 6867
3270 441 14360
2240 3343 4232
276 922 11558
366 330 435
1724 1641 9636
233 2517 646
2530 285 18067
3254 1958 3713
2962 2982 8798
1398 3388 5164
1648 293 7781
818 1127 160
113 649 9441
3202 726 4444
2415 2228 5176
3347 919 14637
2232 525 5689
481 2778 13838
1943 869 10072
117 2633 7015
2252 1800 9334
3131 2898 16487
140 2050 2498
6 2461 9518
1070 2158 11001
1092 1990 15168
1763 2503 14304
1203 2895 11219
1449 794 14419
2610 830 5247
1147 1848 14257
1206 3045 11922
3382 321 1630
124 408 9444
2816 2062 9925
372 2371 4403
1164 2120 2026
2570 754 5212
1246 303 9697
1570 150 4391
2381 3129 13520
1350 2116 9916
78 2912 4365
1711 970 5189
409 1354 4393
2384 42 7698
806 2189 13196
1796 2871 13857
1463 1966 8230
3061 3046 9384
697 2950 3357
858 1095 4554
3018 2093 3016
3160 3383 2777
2726 1261 15943
3080 458 6874
2808 2563 12786
1841 2036 14104
400 2797 11218
1112 942 11260
1214 1294 5015
2780 1362 9794
1114 1585 8711
3221 614 8958
3208 2868 1926
3307 2145 11989
88 2954 11880
3264 2949 779
789 1300 18251
1440 1385 11378
494 2216 11247
3420 511 525
3241 862 6338
2347 1306 14703
532 1140 2647
3231 2825 13354
2667 2526 12283
149 1346 16996
439 3306 3267
2320 2223 15402
2588 2353 9685
500 1734 7873
12 2037 2127
2521 78 1581
2069 3346 14499
2708 1307 5148
3397 3241 2736
2 1675 4705
169 2288 14462
1308 3046 6014
2663 1642 7939
2621 3007 2210
1290 2449 13731
774 1365 3049
1286 1632 5049
2847 147 2044
2206 122 13192
3385 914 17513
1040 2644 5801
1529 2645 3136
896 3021 13552
1110 697 3796
3043 2288 10557
1937 858 10110
3398 774 10561
2609 660 9443
1649 2864 15485
3103 1607 13413
1056 2132 2590
2078 3210 13992
1985 903 9345
1037 883 10229
2505 386 14475
3309 2022 5227
905 914 9788
2408 1686 8618
1467 2437 15565
2670 3306 12324
1652 2170 5279
2286 1203 9762
2716 1461 7882
1566 524 5728
271 3146 1451
1688 1924 15638
1017 672 6459
1704 1281 12412
2105 1146 1940
2323 3112 9274
472 1202 6078
1071 828 15503
1531 211 3088
3311 2704 687
3122 42 9020
115 2834 550
1518 2273 9581
3020 1675 10847
2491 3258 4399
2089 573 12329
1975 1873 5735
2969 516 2988
1684 1094 17673
46 2221 13778
2802 1282 6035
722 2225 26
518 643 17985
1747 2498 13970
2549 382 5482
2024 1742 4796
3360 3264 18109
3155 672 6217
1452 1467 10366
873 1240 14239
2636 368 11929
1014 1537 16100
3354 2667 4276
503 308 7734
467 1860 3721
544 1001 419
1839 1271 12170
533 1047 1417
221 1261 15217
2921 1435 16237
2236 1627 12421
2599 1929 2730
3083 1367 7357
1366 1063 9175
3267 303 5687
214 213 12716
131 1728 568
2111 410 7136
900 3080 10297
1394 2540 13847
730 3431 8935
2406 269 6382
2447 3165 7345
2942 760 11726
683 1511 6560
1297 2045 1885
463 11 16657
3115 294 10875
2031 1121 8605
1837 1051 9208
47 1360 7685
1662 1225 9840
1665 1085 4121
837 2595 2274
664 2172 4672
3141 3210 2054
606 2521 8098
557 1188 2839
2310 605 3688
2352 1240 6805
879 82 663
2403 2915 6797
1977 938 18220
1906 1314 8720
2896 90 11576
2720 436 12585
1845 2389 9911
811 1492 3660
1159 2506 6481
785 3150 5914
1673 813 4849
1993 1230 13600
1802 64 8139
1617 1660 15264
104 2921 1149
834 1173 6234
3297 3137 16011
2561 3382 11861
729 3170 6250
1620 409 9194
3293 2010 6609
148 2449 4547
402 1690 4333
29 1381 6034
727 2117 7256
865 2547 8241
2928 2360 13469
1086 1210 5278
43 1038 11262
3281 959 8833
1155 1526 2100
2330 1171 17223
35 3064 11739
1539 1691 9571
3416 1503 9220
3320 866 5425
170 834 13783
2427 3001 1396
3218 1835 7156
1962 865 7638
2904 663 6005
2824 1800 4547
829 3453 13825
2890 738 11489
283 3268 3374
875 1075 6053
3076 1287 14277
430 2978 2468
980 2508 14607
2881 1155 9278
191 1314 3755
3186 1536 8758
850 1715 13284
851 2756 8470
3300 3292 10298
2162 60 4764
1579 1772 9807
2025 1709 7516
1405 251 17234
3256 3412 7210
332 2131 8490
2149 3281 746
2483 667 13913
75 961 9446
1713 3083 16158
197 2843 5496
3238 2734 4654
3261 883 2542
847 1495 6397
2264 283 6693
1935 1285 14244
2363 2649 4578
3175 3354 10471
205 1118 1460
3142 1512 438
2332 2535 11099
2766 100 4588
3212 3030 10582
2929 406 143
1136 2778 603
1646 2680 1829
3041 3006 8886
1083 1703 6925
1535 847 12919
2202 66 11857
2846 3276 8856
1671 1474 12731
2266 2306 451
2032 3448 13202
101 1903 8919
1637 2505 18069
575 1112 13998
1766 3335 17367
2918 2779 12613
757 2954 4983
2413 2797 3752
1131 501 12399
2652 2204 7077
310 2114 2788
3361 2601 11592
3279 1977 10730
3427 2539 2176
1583 376 14387
3074 1734 10427
2168 3267 184
1383 2776 12129
264 753 1942
978 1920 9917
3056 1140 3786
81 2667 14066
631 2709 9620
553 1158 768
2781 3046 8367
3017 1955 2688
247 1412 14537
235 1867 1122
274 11 376
895 1027 5024
1060 1761 12897
546 1805 5277
69 1485 6090
1370 393 12588
3053 814 850
947 181 14913
2083 630 580
2712 83 6124
2009 2482 12893
1964 196 5412
612 1470 15635
2550 2614 7362
1167 78 13683
2988 1219 8969
394 2864 4863
280 73 2011
2430 959 15681
936 3184 4578
489 2291 8648
1714 1522 10580
2152 2364 5593
369 830 18028
2195 979 320
1471 2754 1948
210 3064 12682
2454 1533 2603
1373 663 11884
2945 612 6772
1022 2485 8135
3329 748 1472
1959 1406 5785
3101 1326 7738
2242 1489 14506
477 2930 16424
796 1861 4592
1661 3225 2945
2556 2328 6235
2557 435 608
2316 355 8660
3026 1296 1689
3132 1110 1809
2544 3032 4694
2106 2270 13749
3203 2365 12711
2180 1368 12363
3250 1610 12696
3183 890 3253
2514 2955 13555
2558 276 14160
2099 2534 9477
954 775 5569
405 284 2404
808 3095 14185
2254 708 14130
1486 2356 889
2739 2033 4322
878 1837 11228
1991 2277 5259
579 3339 14221
2752 1867 14030
3359 2155 10539
307 1347 18167
1416 2621 11799
946 2064 13912
2215 1334 2618
184 1805 9034
3025 42 1275
768 860 3011
266 2461 6634
2479 297 3362
175 1409 11953
1233 3267 5874
871 1869 588
733 1933 2597
3452 363 11319
586 1292 10028
3068 529 10938
222 800 5666
968 2517 9447
3098 2107 12064
325 2729 5454
3304 2432 11018
3351 164 6379
2143 846 6507
2783 997 6248
2849 1661 4036
7 2698 12503
2624 1270 486
832 1271 13791
387 2392 7840
1849 2330 11473
3296 978 1637
2725 1208 1601
2852 1747 5764
14 2067 5738
802 2393 13652
3441 2825 4986
228 1535 8780
1379 11 16178
3247 3109 13059
2510 1016 4505
2075 1720 17033
93 1427 10144
261 700 3921
2844 199 4470
2924 2095 3368
237 2501 10918
2327 1808 17782
1560 1472 11768
2730 825 5367
2458 1603 9052
2919 822 6229
779 2110 5899
957 331 12860
2250 3295 13727
576 1676 7821
2428 2223 15652
1062 1550 9450
1829 3146 5530
1353 3452 14390
1454 582 9801
358 624 8965
2679 3296 5659
362 1340 14845
2377 87 2449
2830 699 11468
2070 1528 11295
466 1627 4762
2887 3173 4975
5 1629 4784
982 975 5539
146 897 17200
1946 644 7074
2345 582 11125
1130 1400 6525
1000 3391 10765
638 1421 819
3169 96 14505
2190 2521 13562
1519 1393 12994
2542 3284 7464
1304 2487 4933
2341 1197 9534
593 2366 12446
999 96 5694
1221 3109 14876
3282 3162 10455
2229 89 15367
2910 2009 981
59 271 9919
1331 2905 5410
2773 2557 4673
2697 907 2360
3219 573 6757
2769 2405 532
375 443 2690
2889 554 16978
515 235 3815
1633 727 8935
904 976 11451
1012 1660 14135
522 478 10966
732 43 11567
2474 920 2079
1144 445 11814
485 672 7991
2513 1635 962
2467 1005 5501
1074 2102 15951
2853 2844 6955
769 1279 456
1556 91 7991
986 78 13206
3336 1727 10099
1592 3260 416
412 1646 15007
2137 2557 1672
1101 2525 8971
2298 1398 10613
1630 2838 7935
1999 1421 9374
2319 2107 8358
1235 2378 8426
2682 512 14430
2578 187 1200
1098 2578 17554
1913 415 12803
3128 2188 539
1574 1646 17339
502 1525 3743
2516 566 8015
157 1514 7126
1945 386 17879
219 816 12175
2715 2206 12672
548 3442 4167
1408 2616 6002
984 6 5628
3266 783 8142
3009 1095 11436
950 146 2770
1548 203 9229
1885 1959 5562
1229 2126 10154
2335 2303 1659
839 3223 13464
129 3035 7596
1593 2469 5909
3242 2536 11371
2455 972 5258
1113 875 7993
1251 976 6654
289 131 12235
53 3068 5327
758 2259 14462
1776 855 7377
2294 3115 15211
2789 104 16953
2908 1398 13636
204 1787 6048
3253 3209 9478
2418 1605 12023
1442 745 18206
2750 571 9853
3263 1414 775
1904 3185 18055
1338 2610 221
1969 2672 3967
1753 1433 18190
3027 2253 14635
2001 3166 6116
1189 2247 5262
1594 2707 11634
2564 436 2513
2146 2378 10261
390 1221 7414
568 311 1274
246 2142 12749
528 2596 2524
3374 266 10584
2515 1999 904
597 3120 13361
323 2417 2308
319 2646 2426
1936 1040 3989
1079 2862 3209
2407 2542 12942
2511 2866 12984
1534 2100 5151
2023 1748 9536
2042 1441 5404
2002 973 11930
3394 2407 362
2632 1623 5070
689 449 5502
717 958 5148
126 2969 12081
1134 2581 1703
1736 1590 84
2448 1374 6068
1007 710 8675
915 1316 14220
960 480 13489
694 2370 4141
1980 2765 12009
2856 1261 272
2533 1559 15926
835 718 1010
2021 1616 12049
2771 1422 10793
2053 2433 499
1708 699 7850
192 3182 11849
2902 2585 9646
1232 1509 13262
549 2951 10235
1780 3324 2079
3298 761 12802
452 886 3932
2938 2224 7076
507 2257 14726
1254 22 3136
3168 2229 14211
2668 1491 13439
1732 882 12497
24 964 12149
578 2466 1744
659 2578 15706
1546 731 9385
3216 2099 4996
1182 2234 11284
1402 2766 6825
1681 2052 11795
2548 1701 10709
692 1559 12230
243 2191 7648
2027 2820 5280
3118 3244 965
953 456 4117
2226 2164 5493
257 940 17201
3379 1803 15556
1516 283 2178
735 2952 9514
678 642 8628
1779 2632 3204
2673 3115 500
2583 1821 11098
1931 1581 13749
1710 1448 6483
3100 3267 9799
716 3020 12981
826 1107 6743
3073 1098 8834
932 2761 9843
584 1485 15397
2402 1147 11357
1934 287 5401
202 3374 2132
344 630 10127
3380 757 11225
1143 3169 7530
3151 1457 12588
32 340 8424
3305 1652 670
1789 2421 11806
1663 612 17383
3180 3221 12289
483 2924 17721
2589 994 13782
3410 2450 2117
3133 2237 15960
668 1560 4265
18 2942 7350
1758 95 12265
305 2724 6505
1767 2635 16613
1102 2841 2634
2618 3383 2158
542 3086 17597
1332 432 3729
3387 800 16509
570 2825 5499
1571 2059 379
1195 2917 8700
1426 526 1161
581 2646 4065
2939 367 13947
1794 3039 17756
930 2051 2336
168 457 9659
1277 1019 1221
1979 302 6265
538 113 17882
2135 3362 13972
2029 2252 11849
1067 1500 11686
567 2036 8339
469 865 318
2602 2465 11494
1718 436 16258
2193 2631 141
3337 2418 9918
1938 94 8051
2436 3437 2046
1269 1987 4376
1024 2073 6304
37 780 4488
2647 1640 2275
3054 26 1532
1785 2438 3791
1538 2115 863
990 1193 7045
2565 759 3502
610 2042 9840
2541 2467 4708
1614 2222 7447
2826 1009 12211
2401 954 17864
2208 3446 15249
288 767 9990
1477 1390 7330
3000 1448 5189
1618 3345 6205
505 709 577
2600 3246 3893
1700 2883 5599
3110 1756 16881
1940 2536 9237
2462 2758 7480
3312 2163 12768
2572 3364 13878
1543 423 7219
2038 1016 15981
2623 500 221
1669 506 3486
2634 2031 3865
728 2075 11699
3105 3129 14468
2094 1627 2759
2713 674 11286
2628 2906 4225
2444 897 10946
2897 3090 104
1577 2853 4989
3194 3134 6221
2770 2533 1694
2678 1738 277
1015 477 10536
681 2832 12242
3353 2929 15902
1150 612 9301
508 1591 3888
2637 1331 11626
1957 2377 10145
3201 917 9753
2859 31 3128
589 2422 2634
1066 855 15877
3321 1889 14622
1953 549 9764
603 1649 14039
574 3146 11767
3181 69 2989
2185 2610 3566
2478 2146 10965
1666 313 9704
1247 1462 4528
236 959 11550
152 1709 14218
383 611 16218
2194 1936 8318
50 1570 15905
885 234 34
2706 721 9356
2751 1106 16814
1622 3073 16382
3401 2483 17521
3058 257 3786
392 1803 5607
2500 2409 6865
2764 1351 10822
2486 159 4827
3440 759 6892
1698 2612 12560
565 324 811
2690 1973 9310
19 426 8423
1183 2925 42
1730 2707 10439
3349 3434 13155
1541 3371 13222
2792 1071 16215
2923 2675 8916
2284 3039 16456
1941 149 14064
1746 2696 6195
3273 3039 3990
1877 2472 470
2351 1637 8501
2522 2808 16730
1008 1780 5243
350 120 12878
1238 1223 3101
389 1498 9093
2580 1542 7265
1855 24 4746
2992 1216 266
58 75 6308
2975 3330 2610
2176 2193 9680
1481 2474 3378
1588 2230 13514
2475 2518 2959
556 1961 504
1327 1571 13871
1978 3168 13635
1781 2276 9135
2840 396 2292
2265 1551 13512
693 1225 6074
1504 2956 1604
934 721 11505
373 1841 5118
1135 1598 10571
490 496 3423
163 3369 16816
2821 479 9995
1874 986 15602
1656 859 5981
1644 3454 9376
3113 3404 749
2451 2362 1285
128 2680 12682
2410 1758 6079
2443 1321 9956
1217 2659 16176
2290 382 3487
926 1571 1281
1587 1552 11348
1349 3373 10151
2007 169 11867
1288 634 9513
474 1914 5966
1192 2420 10209
482 3409 15943
2818 2001 9759
3144 1901 16631
20 2282 7760
2269 2186 14173
2916 2862 3524
1774 1758 15435
996 3132 13139
107 3236 8438
2650 2277 5186
3240 3356 6832
2691 637 12345
1199 2533 10695
277 2498 17652
1586 2557 5360
628 3173 1963
703 27 5826
734 2141 16957
270 739 1479
1343 1392 2881
1359 2054 14798
1530 517 11838
2947 2804 8414
3363 834 17650
2749 2559 2731
618 350 8604
673 1544 7702
2147 1286 2523
322 20 9965
2790 1814 8247
2537 2616 4421
2267 2215 5305
1052 2361 11035
3249 171 5091
891 42 14873
2082 127 11117
3251 1975 9392
2922 1096 9052
491 1311 4832
1819 1321 1529
2991 1393 15476
260 8 8449
1072 567 915
1384 154 13043
3403 2467 1261
1215 3090 12863
2468 1410 7928
2519 738 591
320 2566 3143
679 1283 12966
3429 3087 667
893 215 16220
987 3014 5750
2850 3104 13710
995 2118 11441
688 3058 641
2597 2121 11059
2026 234 2031
2927 2654 529
3294 2540 2602
965 702 2760
2326 1476 6969
2648 476 8714
3005 2332 2568
1575 135 476
1988 457 11758
647 1892 3362
1846 3014 8148
2855 2564 15374
831 974 15235
1786 186 9515
2788 2389 12490
3342 3096 6764
608 3210 15731
1329 140 1487
13 1474 1459
3430 191 13010
3171 1792 11173
2239 1825 401
2658 1603 1962
2336 2526 7835
300 1870 10885
2212 842 5341
2882 626 11740
2183 362 14289
3396 1116 2602
2886 783 6937
444 3416 6195
691 1364 12495
607 3064 9635
2238 2706 3125
817 2288 1562
577 3118 16188
2819 2775 14560
2263 487 3752
3285 2876 1181
3308 2416 3049
2643 2694 2440
541 2652 12165
348 1726 17083
1395 938 6800
2241 1193 7523
2307 58 3206
519 271 10109
3451 1671 17327
2860 3126 8693
397 1622 13982
1554 3077 10949
3338 442 1422
1817 895 10397
1109 581 6396
707 1592 3189
1744 1841 7765
2396 2977 8123
1895 1430 13846
2080 1810 8185
901 2892 12045
2562 1105 9530
2874 2303 1724
141 1206 5232
2768 3296 1794
2003 3238 6911
1280 291 16806
1099 3019 2375
3414 2540 810
3111 3267 3257
927 2899 7877
2287 2937 14441
1313 2921 8466
2993 3431 2571
3196 279 15385
2629 2137 6158
1249 1550 10751
1513 470 4445
160 3164 3833
3275 1965 12389
2592 1256 8682
39 3393 204
3177 933 13607
1035 3409 7067
3425 2500 3407
2199 3107 11957
3091 968 6213
539 1703 8019
2279 718 1527
3159 2223 86
44 35 8813
1324 2198 7069
2702 558 16017
391 1230 288
1852 2523 14065
1947 262 4338
1057 1001 16761
2096 3071 3856
755 952 5181
983 862 12777
636 769 7315
1611 588 11147
3085 2474 14365
1898 203 10808
1303 2778 12983
2619 88 3261
424 1499 11213
2459 896 17646
2745 2360 1373
357 819 6144
1619 958 967
3289 2654 18236
1111 126 4099
440 2117 8612
2737 3161 3394
403 1597 6964
1333 717 6680
1981 2453 6815
1033 2898 13584
106 2975 8130
278 128 12514
2763 1672 13391
2880 2296 11472
1174 378 156
273 194 11814
249 3262 2333
948 2388 8131
1029 795 12990
2090 166 7629
3265 983 16391
1337 293 10706
2743 1506 12500
3290 1929 3984
1154 2208 18125
1679 638 2646
923 276 16402
3407 2885 16553
2837 1240 1097
770 2361 7857
1723 442 18088
1255 1256 12248
3088 730 13073
2512 792 2653
2731 461 7453
2174 2300 11845
1658 1083 3420
3172 1590 14201
130 2721 11008
3050 2802 14848
2553 3020 14822
2057 556 17178
1831 1696 9318
536 3148 2277
1716 1799 7560
3243 2482 2049
3428 2264 9263
2700 3235 12160
705 502 18145
2854 2312 18037
379 542 3312
3286 2791 895
852 2327 7409
2812 1868 5358
2568 2246 11329
1002 2428 7757
1443 1851 11434
763 874 10874
2281 2026 5472
1415 1306 11157
1842 1195 9360
711 1633 11877
1974 989 15300
3341 2911 5769
1198 1946 265
3237 1495 3093
2043 213 13760
935 1878 3633
2809 580 17668
2662 1484 13887
520 785 5630
1822 971 132
151 624 5125
3332 2051 6331
2028 3277 12790
2076 3266 4448
34 1838 5646
2507 796 17624
2957 586 2466
2063 1239 12905
2798 527 13561
451 604 12580
2795 1178 1344
1788 2234 573
2760 2447 3783
910 3123 14677
2192 2006 16330
1739 2649 4636
741 324 11396
2414 3339 16074
670 1225 9923
2425 317 17762
3040 2132 6561
178 175 7083
2717 1401 14379
255 3179 4209
65 2088 1119
428 1099 15407
1386 3292 11975
1122 1068 8743
2757 2514 2786
414 541 12654
928 168 7762
2520 2711 9146
1352 1628 8973
1043 2202 3815
1378 1098 653
2439 398 5334
2305 2794 14632
1258 2225 6544
1049 3049 11110
815 2153 506
2159 190 2014
3094 2130 5219
742 3261 6992
2960 1387 6893
52 66 12572
2817 1872 755
1152 730 6568
1717 279 3549
669 3321 1690
207 2743 13749
640 621 2315
931 461 9560
784 440 2420
2423 389 1370
1599 529 10673
2297 3026 5489
23 2035 9100
225 2697 5658
328 2154 15872
2309 1659 9130
2806 2417 13983
1507 1698 12018
591 184 13363
1549 2157 17319
1424 1788 13945
2695 1902 7335
3010 651 8933
2784 458 5263
1151 3320 14208
622 705 18001
198 1790 5322
3176 1645 17560
172 27 11761
2767 3133 9631
245 1591 8096
2875 1740 5082
3004 3277 13545
484 517 12015
2584 593 16894
193 735
110 193 61
131 193 483
40 131 280
9 40 476
58 110 700
157 131 71
12 157 122
143 12 507
21 12 21
186 12 205
137 9 150
125 157 182
147 157 353
164 40 198
17 125 319
69 21 336
178 131 1
155 164 462
162 137 715
150 12 342
174 178 1
51 157 528
158 125 47
41 12 438
6 162 126
57 150 332
115 131 201
30 131 567
127 51 34
47 30 422
144 158 412
108 17 563
29 110 313
122 174 486
116 144 283
81 122 128
63 131 203
133 29 50
117 150 81
181 116 64
34 122 409
185 186 497
86 115 348
60 117 283
103 60 71
132 60 272
37 157 659
171 193 680
120 155 158
101 108 510
107 186 333
78 147 116
28 171 646
126 30 447
82 30 275
112 110 625
19 69 58
102 21 132
5 17 359
156 117 19
173 40 538
128 178 201
99 156 107
191 34 667
75 125 153
111 125 332
135 103 253
177 69 569
44 112 84
124 133 518
182 86 460
146 125 525
168 147 198
68 107 110
134 78 693
104 126 670
119 29 122
188 177 535
161 174 603
56 124 524
114 181 395
152 58 462
1 128 450
8 188 331
93 126 712
130 69 460
100 124 99
55 131 242
179 78 11
26 1 425
77 168 210
149 21 452
163 40 505
123 29 431
10 5 279
73 93 641
18 173 432
89 110 290
159 60 116
88 101 137
136 102 50
72 28 413
167 104 472
142 6 495
79 178 511
23 157 81
170 130 622
25 133 620
148 162 709
145 1 397
43 167 324
11 107 278
92 63 347
64 99 670
176 5 518
65 12 669
45 146 666
71 170 645
90 102 360
39 63 724
140 30 539
74 150 36
66 171 159
76 79 72
113 40 564
85 71 404
16 39 0
14 113 22
109 76 612
4 102 491
160 119 198
67 81 718
54 117 411
59 179 646
184 58 375
139 116 261
87 184 352
138 99 270
190 69 466
187 125 328
189 128 619
33 77 503
80 148 423
91 161 508
7 67 655
46 184 306
62 34 457
61 5 689
36 140 111
151 173 541
42 26 305
27 73 540
97 86 255
20 168 712
15 167 705
96 40 633
53 40 104
2 134 221
22 125 306
52 124 218
48 68 426
106 101 496
165 46 376
192 138 583
50 66 181
13 56 426
129 80 189
84 111 693
105 66 273
172 62 87
95 88 529
118 137 477
31 181 216
49 74 531
153 8 717
180 48 518
38 99 689
183 79 608
175 95 405
154 139 131
141 14 108
169 74 190
94 186 296
83 78 568
166 176 62
